,Data,Sentiment
10513, ভাল লাগছে,1
10514," অসাধারণ হয়েছে,,।এরকম ভিডিও আরো চাই।পাশে আছি, পাশে থাকবেন",1
10515, আহারে ঠিক অামার জামাই টার মতোঠিক নাটকের অভিনয় টা মতো আমার  জামাই ঠিক এমন করছে শশুড় বাড়ীতে এসে ঠিক অামার জামাই চরিত্র মত নাটক টা হয়েছে ধন্যবাদ পরিচালক কে,1
10516, দারুন ভিডিও#jagojanata,1
10517, অনেক ভালো লাগলো  নাটক দেখে,1
10518, অসাধারণ নাটক,1
10519," গ্রাম বাংলার অসাধারণএকটি নাটক,,,",1
10520, nice video আরো কিছু ছবি দেখতে চাই,1
10521, দারুন জামাই !!!!! দারুন অভিনয় !!!,1
10522, খুব ভালো লাগছে,1
10523, মানায় ভাল এসব নাটক।।।।।।।,1
10524, আপনার  নাটক গুলো  খুব সুন্দর,1
10525,"inch,  x  pixel, -point capacitive, native pen support, IPS display",1
10526, ভাল নাটক,1
10527, আমি নিজেই অনেকটা এরকম পেটুক জামাই। সত্যি বলছি।,1
10528," কমেন্ট গুলো পড়ে খুব ভালো লাগলো। প্রায় সব কমেন্টেই নামাজের ডাক, সুবহানাল্লাহ ★",1
10529, এই নাটকের অনেক সুন্দর কথা আছে,1
10530, আখমা হাসান ভাই এর অভিনয় অনেক সুন্দর হইসে ..next আরো নতুন ভিডিও চাই,1
10531, নাটক সুন্দর। আর সবাই পাঁচ ওয়াক্ত নামাজ বলার জন্য ধন্যবাদ।,1
10532, আমি ভারতে পশ্চিমবঙ্গে থাকি। করিম ও হাসান স্যার এর নাটক আমার খুব প্রিয়। ও সঙ্গের যারা অভিনয় করেন তারা ও দুর্দান্ত।,1
10533, অসাধারণ,1
10534, আখম হাসান ভাইয়ের নাটক গুলো সত্যিই খুবই ভালো লাগে। ভালো লাগে তার প্রত্যেক নাটকের অভিনয়। আমার পছন্দের একটি অভিনেতা আ খ ম হাসান ভাইয়া।ধন্যবাদ ভাইয়া এত  সুন্দর করে নাটক ফুটিয়ে তোলার জন্য।,1
10535, ভাল নাটক অভিনন্দন আপনাকে সুন্দর নাটক উপহার দেয়ার জন্য।,1
10536, এই ধরনের অভিনয়ের জন্য হাচানই পারফেক্ট।,1
10537, খুব ভালো লাগলো আরো নতুন নতুন ভিডিও আপলোড করুন ধন্যবাদ,1
10538, মোঃ আল আমিন সৌদি আরব থেকে দেখলাম অসাধারণ নাটক দেখার মতো ধন্যবাদ আ খ ম হাসান ভাই কে ধন্যবাদ সবাইকে নামাজের দাওয়াত রইল,1
